id_str,created_at,full_text
1200121375807152128,2019-11-28 18:36:47,"@Zackwheeler907 @gebrchav  ...can be removed, and that they may apply for asylum while physically present, it is at the very least undermining the law to remove them while processing the application, especially since much of that ""processing"" requires the seeker to be there to provide evidence.
"
1200121369121435650,2019-11-28 18:36:46," You are not what you allude to here, but you are not as bad as trump.
"
1200121340331577344,2019-11-28 18:36:39,"@ProudResister  @BernieSanders To waltch Bernie shooting hoop on Fallon the other night is to see a guy who still has stamina and vigor.  He is so passionate about ALL human well-being, rights and dignity. I just love Bernie!!  is wonderful too.... uber intelligent and an energy level that wont quit!
"
1200121334795251712,2019-11-28 18:36:38," What is Cruel here is American College Grads who can not get Tech jobs because they hire ""Illegal Aliens"" CHEAPER! I know plenty of Americans who have had to trained these third-rate ""engineers"" and then lose their jobs to them. Where is the sympathy for OUR American students?
"
1200121319058268160,2019-11-28 18:36:34," We are a lot like Aunt Max. As in we do not take you seriously.
"
1200121299382591488,2019-11-28 18:36:29,"@fureygirl @crdec123  I am not going to vote for . 
"
1200121282282569730,2019-11-28 18:36:25,"Happy Thanksgiving from #BaileysRunningMate ! Lucy is thankful for  and her plans for big structural change. 

.
.

#dogsforwarren #puppysforwarren #corgisforwarren #puppyhood 
 #merlecorgi #merlecorgipuppy 
"
1200121233133756418,2019-11-28 18:36:13," I did not know that native Americans celebrate Thanksgiving.
"
1200121225701408768,2019-11-28 18:36:12,"@kkreitman @MontyBoa99  @AOC Obama was POTUS when this happened.
"
1200121208760459265,2019-11-28 18:36:07," What. ?! No indians?
"
1200121187939938304,2019-11-28 18:36:03," This society is so cruel. Think of the world we could live in if energy were directed to community and people building rather than otherness and harming others.
"
1200121185649881088,2019-11-28 18:36:02," lol I bet you left out all the ""native american stuff"" your family used to do in this tweet
"
1200121134471155720,2019-11-28 18:35:50,". You will never be President. Imagine Putin being yelled at by some old lady with a weak voice. - Mr. Putin. Do not let your ball come into my yard or I will keep it. HAHAHAHAHAHAHA
"
1200121072575598592,2019-11-28 18:35:35,"@crdec123 @TheRealMarkCM @dabrandolfski  What are you talking about? Who has Scottish heritage?
"
1200121052417941505,2019-11-28 18:35:30,"@michaelmalice What side is  on for thanksgiving? Pilgrims or Indians? How about a survey.
"
1200121045421887488,2019-11-28 18:35:29," Obama was the architect of this program, began on his watch.
"
1200121040254443521,2019-11-28 18:35:27,"@dabrandolfski @crdec123 @fureygirl  1. Her family told her she had NA ancestry. She believed them (like we all do with our families) and turns out, she does have some NA ancestry. 
2. She did not use it for advancement at any point in her career. This has been thoroughly debunked. Stop spreading lies. 
3. She
"
1200121025196969986,2019-11-28 18:35:24," I sincerely hope that you become president one day. You are one of the few politicians I know of that I one hundred per cent agree with on ALL issues
"
1200121004896456705,2019-11-28 18:35:19," Where is your tepee ️!  I am thankful that we caught all the lies you spew.
"
1200121002744786946,2019-11-28 18:35:18,"@Zackwheeler907 @gebrchav  The law actually has a clause for that: aliens can be removed to a country we have a treaty with to do so, but that country must be safe for the alien and must have a full and fair asylum process. Since the law very specifically states under which circumstances asylum seekers...
"
1200120977323106304,2019-11-28 18:35:12,"@DisastrouslyH @agfiji  It was first started in 2015 under the Obama administration
"
1200120951515447297,2019-11-28 18:35:06,"@crdec123 @dabrandolfski  That is what Natives need. White folks who ""represent"" them. Sorry, the nation already spoke out. If you do not like  do not vote for her.
"
1200120908817391617,2019-11-28 18:34:56," America owes them NOTHING.
Buh-bye!  #TRUMP2020
"
1200120880493408256,2019-11-28 18:34:49,"@KirtiPandey  Spoken like a true eternal learner
"
1200120854954303488,2019-11-28 18:34:43," NO THANK YOU - YOU ARE A POC DEM LIBERAL FOKAHONTAS.
"
1200120846272122881,2019-11-28 18:34:41,"@TheRealMarkCM @fureygirl @dabrandolfski  She can not identity as a Native American when she is clearly of primary European descent, plain and simple.
"
1200120844652961792,2019-11-28 18:34:41,"@LauraFKeller  Oooo, post after bake pics!!
"
1200120796288552961,2019-11-28 18:34:29," YOU WANT TO SAY TRUMP FAULT AGAIN?EVERY GOOD THINGS IS DOES BY DEMOCRATS AND BAD ARE TRUMP WOW SICK PEOPLE...YOU CROP OUT SOME REAL STORIES..ICE DETAINED THEM BECAUSE IT WAS FAKE UNIVERSITY RUNNING BY SOME ILLIGAL PEOPLE
"
1200120763002564608,2019-11-28 18:34:21," Do not people see anything wrong with stuffing themselves with oversized chicken while celebrating diseases, racism, oppression and the genocide of millions of native people, the theft of native lands and the relentless assault on native culture?
"
1200120752126746625,2019-11-28 18:34:19," no sympathy for any illegal getting deported, no matter when...immigrants who come here legally, and contribute will earn dignity, come here illegally, and sponge off the tax payer and you do not deserve dignity
"
1200120721374101507,2019-11-28 18:34:11," Was it sad when Obama did it or nah?
"
1200120713878867970,2019-11-28 18:34:10," Then why did not you say anything when it started in 2015 under the Obama administration?
"
1200120713585287168,2019-11-28 18:34:09," 7 tweet storytime? #OkBoomer
"
1200120704546623491,2019-11-28 18:34:07," Is this the story of your ‘birth'? #Fauxahontas
"
1200120698859130881,2019-11-28 18:34:06,"@FlipperForty  Lawn and order, it is simple. Trump gets it, why do not you?
"
1200120686817112065,2019-11-28 18:34:03,"@DisastrouslyH @agfiji @lifeNtimesOfEdd  They knew it was fake lmao
"
1200120660791627778,2019-11-28 18:33:57,"@TheRealMarkCM @fureygirl @dabrandolfski  The fact that you draw parallels between having Scottish heritage and Native American heritage, a group that has faced genocide and systemic persecution to this day, is just stupid.
"
1200120610787078145,2019-11-28 18:33:45," This is an absolute disgrace.
"
1200120598141095937,2019-11-28 18:33:42,"@AliVelshi  is guest from #AmericanEnterpriseInstitute just said some stupid crap because he is getting paid by billionaires.   is going to win and you can suck it - saying that @Amazon is doing poor people a favor by making stuff cheap is pathetic. @BillGates is a cheater 
"
1200120596153143297,2019-11-28 18:33:41," i noticed your family members from Oklahoma, Alaska and Arizona we are left out of the picture.  Surely your family was part of the Mayflower Cruise...... 
"
1200120587504541696,2019-11-28 18:33:39,"@amyklobuchar Lol... that is kinda funny... ur better than  @BernieSanders — thanks for suggesting we can keep our healthcare.. my son has a Medical condition, he will die on these idiots plans!!! I will have to get a person home doctor.. there is not enough beds or MRI machines now!
"
1200120563127111680,2019-11-28 18:33:34,"putting my cellphone on vibrate—not missing  if she calls today
"
1200120479169875972,2019-11-28 18:33:14," I love it! Gonna need to hear about uncle crowbar, after pie and coffee.
"
1200120462593941504,2019-11-28 18:33:10,"@DAOBarry  @GOP Exactly except the HC industry will not make money. That is the issue greed is why we do not we  do not have Universal HC.
"
1200120459489992705,2019-11-28 18:33:09," Well...Do not break the #law and you will have a better #future.  #GEOTUS #Trump is only making sure #America  #benefits go to #American  #citizens. Our #taxes are not for the #world but for our citizens of America.                    #Trump2020 #KeepAmericaGreat
"
1200120437956628484,2019-11-28 18:33:04," Sorry. Try coming to America legally. If not go home.
"
1200120354435407885,2019-11-28 18:32:44,"@fureygirl @dabrandolfski  I am repeating what the Cherokee nation and other people with affiliations to the indigenous communities here have stated. What she did was inappropriate and wrong.


"
1200120325477933058,2019-11-28 18:32:37," How racist.
"
1200120281861382147,2019-11-28 18:32:27,"@crdec123 @fureygirl @dabrandolfski  with the Scottish community. Should I expect the Scottish community to be offended now because of that? Come on man. You are looking for something to be outraged or offended by when there is not a legit reason to be.
"
1200120263683108864,2019-11-28 18:32:22,"@latindoom @NVfor  My rez too,
Plus I saw the Bears Ears 5 rez leaders pocketing LOTS of Eco-foundation/chinese money in exchange for expanding the Monument, which would slaughter the businesses and farms of all the Rez residents. Elders get rich; members get poorer and more dependent on handouts
"
1200120243005349889,2019-11-28 18:32:17," Where are the Indians?
"
1200120236491472896,2019-11-28 18:32:16," How fitting! The turkey mimics your half baked ideas..
"
1200120209895383041,2019-11-28 18:32:09," Damn to bad you will never be president so you can destroy this country as we know it
"
1200120204405010432,2019-11-28 18:32:08," says the wealthiest 1% should pay more.

Panicked billionaires are crying because she is ""dividing us along class lines.""

If 99% are suffering hunger because 1% have hoarded most of the food, should we worry about insulting the folks who are not sharing?
"
1200120195941064704,2019-11-28 18:32:06," That is why we have LAWS in this country! They were breaking the law. Period.
"
1200120170095755264,2019-11-28 18:32:00," Happy Thanksgiving!  
"
1200120133936697344,2019-11-28 18:31:51,"@JamboJimbo  She is just trolling for support since it is plummeting!
"
1200120066764877825,2019-11-28 18:31:35," Senator ,

I am checking the Twitter of the Democrat primary politicians to see who has the judgment and self-restraint not to politic on this important holiday of giving thanks.

Regards,

HRB
"
1200120036955803649,2019-11-28 18:31:28,"@fureygirl @crdec123  Lmao because I think it is fucked up buddy.
"
1200120019956445185,2019-11-28 18:31:24," People who do not break the law do not get ""torn away"" from their families. Abortions do that. #Fauxahontas #hypocrite
"
1200119993972789248,2019-11-28 18:31:18,"@Rainbow41619914 @HuxtableJosh  Correct. It belongs to the Native tribes the settlers stole it from.
"
1200119942793662464,2019-11-28 18:31:06,"@TheLoveBel0w  ""now he [Greenspan] never called it 'borrow against your house' he said fancy things like  notap your home equity' which sounds like some kind of dance"" 

too funny - i love her
"
1200119922845769731,2019-11-28 18:31:01," Come here legally, problem solved.
"
1200119912993181701,2019-11-28 18:30:59," No one ever talks about the holiday or trip that went totally smooth...the imperfects are the memorable ones!!! Enjoy, everyone...have one to remember, in all it is beautiful ""flaws""...
"
1200119893015838720,2019-11-28 18:30:54," Deception is Trump is favorite tool. I am sure Stephen Miller is the architect of the plan since it brings misery to brown people. Miller is a Nazi and Hitler is his idol.  That is why he LOVES TRUMP is A**!
"
1200119863408152577,2019-11-28 18:30:47,"@TheRealMarkCM @crdec123 @fureygirl  She was not native yet used it for her personal advancement. For Christ sake she was referred to as the first woman of color professor at Harvard.
"
1200119835545477120,2019-11-28 18:30:40,"Hudson and I would like to wish  her family and Hudson says especially Bailey a Happy Thanksgiving! 
"
1200119789949091840,2019-11-28 18:30:29," Okay boomer.
"
1200119737742692352,2019-11-28 18:30:17," Happy Thanksgiving
"
1200119736090202112,2019-11-28 18:30:16,"#IsraelUnderFire but I guess  and @BernieSanders think this is ok 
"
1200119734592790528,2019-11-28 18:30:16," Loved reading this story
 

Thanks for sharing and Happy Thanksgiving to you and your family
"
1200119728947122176,2019-11-28 18:30:15," @BlackWomxnFor @MsPeoples This is what worries me abt implementation of Medicare 4 All... NHS has lost 1000 primary care dr since promising to increase # in 2015. Long hrs, big workloads, big burnout.
Fully qualified GP workforce fell by 339 over the past year 
"
1200119716074930177,2019-11-28 18:30:12," You are as darling and funny as you are very smart and ready to be president! You are likeable too!
"
1200119688593911808,2019-11-28 18:30:05," Nobody cares
"
1200119670801608704,2019-11-28 18:30:01," Thank you for your story. Happy Thanksgiving!
"
1200119668519788544,2019-11-28 18:30:00,"@NVfor  78% of native Americans have left reservations because they are classic socialist mess: everything is ""free"" and government controls everything.  

Private property and individual freedom works better.  Roll the reservations out into tribal-owned REITs with clean deeds.
"
1200119651583381504,2019-11-28 18:29:56," You are corrupt
"
1200119643563642881,2019-11-28 18:29:54,"@dabrandolfski @crdec123  Why do you have a say?
"
1200119638161444864,2019-11-28 18:29:53,"This is an example of why  is dangerous to this country if elected. 
"
1200119626283266051,2019-11-28 18:29:50,"@JCeresney  That too. I organize, I cook, I can sort of drive. What other skills does one need?
"
1200119606272118785,2019-11-28 18:29:45,"@fureygirl @TheRealMarkCM  Lmao. Nah boomer I am here to stay.
"
1200119577339932673,2019-11-28 18:29:39,"@crdec123 @fureygirl @dabrandolfski  So wait, she was told by her family she had some NA ancestry, but did not go seek out the NA community. Then, when people were giving her crap for saying she had some and when she proved it, she gets crap for being...right? 

I have Scottish ancestry. I have not had any interaction
"
1200119540153278464,2019-11-28 18:29:30," Given your Native American background, I would have thought you would not be in much of a Thanksgiving celebratory mood.
"
1200119513041104896,2019-11-28 18:29:23,"@fureygirl @crdec123  Yeah well maybe do not use being native for your personal advancement if you do not know for sure that you are.
"
1200119457282064384,2019-11-28 18:29:10,"@dabrandolfski @TheRealMarkCM  That is one version. Go away.
"
1200119453951938560,2019-11-28 18:29:09,"This is incredible. The #BookOfYang.

136 policies explained over 222 pages.

For those of you that like  because she is the ""plan"" candidate, take a peek. Maybe this will bring you to @AndrewYang. 

The #YangGang is the best gang you will ever join


"
1200119411853545477,2019-11-28 18:28:59," This is just great, happy thanksgiving!
"
1200119410943385600,2019-11-28 18:28:59,"@fureygirl @dabrandolfski  How old were you when you found out it was a lie? Did you get into Harvard on that lie, get a job and become a victim from your moms lie?  Isso stupid she could not figure it out? Libs are stupid and gullible.... but stupid enough to think her what arssss was an INDIAN?
"
1200119408418574341,2019-11-28 18:28:58," Thats what obama said, and clinton signed the current immigration laws that tear ppl apart into effect...
"
1200119374197202949,2019-11-28 18:28:50,"Lol... kinda crazy... but better than  @BernieSanders — let us stay with @realDonaldTrump and keep the Stock Market going!!! 
"
1200119356442775553,2019-11-28 18:28:46," Happy Thanksgiving to all my fellow  supporters. And a Happy Thanksgiving to everyone else, as well. Even if you do not support , we support you.
"
1200119356388069376,2019-11-28 18:28:46," Okay so when do we get to hear how Uncle Crowbar got his name because I am DYING to know.
"
1200119343255707653,2019-11-28 18:28:43," So brave.  LOL
"
1200119293641449473,2019-11-28 18:28:31,"@JasonRGallo @gebrchav  Sure, they can apply, but that does not mean they get to be in country while application processes.
"
1200119286901231617,2019-11-28 18:28:29,"@DezCacciotti @Brock_McHugebig  What about 140k? What about 120k? Instead of this arbitrary line drawing, just cancel it.
"
1200119252063150081,2019-11-28 18:28:21," This was a crack down on student visa abuse you nit wit. Been going on since 9/11. You remember those ""students"" do not you?
"
1200119204235468800,2019-11-28 18:28:10," Happy Thanksgiving. I am sorry I did not wait in Seattle. Truly sorry. Huge mistake. Please come to Oregon. I promise to wait for a selfie.
"
1200119124137070595,2019-11-28 18:27:50,"@AliVelshi Individual wealth is not the problem. Greed is the problem and greed of the ultra rich is what  is addressing #VoteBlue2020
"
1200119120861155328,2019-11-28 18:27:50,"@crdec123 @dabrandolfski  You are repeating what you read in the press. I have enrolled people that knew their history but never sought any contact with their tribe of origin until something inspired them when they were elderly. People get to choose how they live. Being native is not a mandate.
"
1200119112808177677,2019-11-28 18:27:48," I know you are not yet, and may never be, the president; but could you find it in your heart to hook me up with a FREE footlong chili dog combo from Sonic?
"
1200119084194713602,2019-11-28 18:27:41," Check the schools to make sure theyre legit before going! Dont assume anything with this gov!! They got an education - on how not to go to school!
"
1200119075411656706,2019-11-28 18:27:39," You probably caught a break that it was still unruined.
"
1200119036845133824,2019-11-28 18:27:30," This is not going to go well... 
Self awareness level: -10
"
1200118972408090625,2019-11-28 18:27:14," I hear your family dates back to the very first Thanksgiving.
"
1200118972227706881,2019-11-28 18:27:14,"@vexwerewolf @HuxtableJosh  it doesnt belong to you either
"
1200118955563737089,2019-11-28 18:27:10," Happy Thanksgiving, Lizzie.
"
1200118939730055169,2019-11-28 18:27:07,"@AndrewYang Also, how about corporations actually paying tax like the majority of people. That would help. And billionaires. I feel like  and @SenSanders understand this.
"
1200118922978189317,2019-11-28 18:27:03,"Go home,  , people are finally seeing through all your pathetic lies. #Fraud #BayStateEmbarrassment 
"
1200118892078804992,2019-11-28 18:26:55,"@DisastrouslyH @agfiji  They  already had broken the law  by coming here - -  This was just a better mouse trap
"
1200118889109057537,2019-11-28 18:26:54,"@TheRealMarkCM @fureygirl  Yeah it is perfectly fine to lie about being a woman of color for 40 years for your personal advancement.
"
1200118884289912834,2019-11-28 18:26:53," From this point on, I think people should refer to you as Titanic.
"
1200118860520861698,2019-11-28 18:26:48," Happy Thanksgiving Family and Team ! 
"
1200118854682177536,2019-11-28 18:26:46," Are they here legally or not?
"
1200118854292328449,2019-11-28 18:26:46,"@badlittlekt @NewsBreaking  Amen. Deport Trump because his family came to America illegally
"
1200118851763163136,2019-11-28 18:26:46," Great story and a Thanksgiving that will stand out in the whole family is memories.
"
1200118842552401921,2019-11-28 18:26:43,"Happy thanksgiving to everyone but especially   
"
1200118834402910211,2019-11-28 18:26:41," No worries! You definitely will not be president
"
1200118780921204736,2019-11-28 18:26:29," @CapRogers2020 Unbelievable! America is so cruel right now!
"
1200118778312429568,2019-11-28 18:26:28," You mean happy indigenous people is day!
"
1200118741742149633,2019-11-28 18:26:19," Hilarious story! Plus, I love the idea of the courses! Jello course...
"
1200118722721132546,2019-11-28 18:26:15," Welcome to America Immigrant hopefuls.
Give us your money and go home.

Care of the Trump administration.
"
1200118712524689408,2019-11-28 18:26:12,"@ProudResister  Are you telling me that billionaires are not in favor of my being president of the United States? I am shocked!
 awesomeness  by 
"
1200118665305157632,2019-11-28 18:26:01,"@ProudResister  Wall Street billionaires have been attacking . Here is a roundup of the finance titans who have called out the senator in recent weeks 
"
1200118663849938944,2019-11-28 18:26:01,"@agfiji  Well when morons like you blame the brown people when the white people created a fake school and helped them attain LEGAL visas only to deport them it shows it is obviously about skin color. 

They did not break the law, the assholes that created a fake school did.

GFY, honestly.
"
1200118655402397696,2019-11-28 18:25:59," Happy Thanksgiving from NEw ZEaland, keep fighting the good fight, we want you to win xxxx
"
1200118579766554624,2019-11-28 18:25:41,"@Spiderlover3  Plans are before Congress, but they are too busy trying to spit on the voters who elected Trump to do their jobs.
"
1200118548829474822,2019-11-28 18:25:33," Happy Thanksgiving!!!
"
1200118548036640768,2019-11-28 18:25:33,"@ProudResister  Big structural change can not wait  

"
1200118541623681028,2019-11-28 18:25:32," Love this story!!!
"
1200118530236178434,2019-11-28 18:25:29,"@walterowensgrpa  She has a plan for that, Walter
"
1200118499819040769,2019-11-28 18:25:22,"@susiemcdonnell  Congress writes the laws. Democrats could change all that you do not like, but they are focused only on impeachment.
"
1200118489970806784,2019-11-28 18:25:19,"@walterowensgrpa  Wow. So true.
"
1200118488003743744,2019-11-28 18:25:19," Happy Thanksgiving  
"
1200118453325062145,2019-11-28 18:25:11,"@ProudResister How  rose from nearly broke Midwestern upbringing to top Democratic candidate & Wall Street is worst enemy  wealth tax of 2% on assets worth $50M > on top 0.1% American households = $2.75T in rev. over decade. Majority support including 1/2 of GOP
"
1200118434333220864,2019-11-28 18:25:06," Did you invite the new neighbors over for a feast after your taught the strange looking white man how to plant corn?
"
1200118422123810817,2019-11-28 18:25:03,"#Liberaldemagoguery   has nothing better to work on than what transpired in 1890! How abt passing #USMCA or #ImmigrationReform. Frontier Soldiers after the Civil War risked their lives paving the way for settlement of the West! Not that simple. 
"
1200118411763814401,2019-11-28 18:25:01," You are so emotionally unstable. People will never trust your judgment to be the world is leader.
"
1200118382160465920,2019-11-28 18:24:54,"@fureygirl @dabrandolfski  She claimed she had Native American heritage without any interaction with any Native American community, which is extremely offensive. Then she got a DNA test which showed some heritage, which is tone deaf and even more offensive. That is the problem.
"
1200118365181886464,2019-11-28 18:24:50,"This year, we are thankful to be students in this fight to elect  - could not be more glad to be lead by fearless organizers such as @bernard_cecilia !!! 
"
1200118358726860800,2019-11-28 18:24:48,"@InvaderZinn @ProudResister  did not water down #MedicareForAll. She developed a plan that is actually workable to implement it. Introducing #M4A legislation on day 1 is a well-meaning but ultimately meaningless gesture without a plan to get 60 votes in the Senate.
"
1200118349096570880,2019-11-28 18:24:46,"@CitizenOK  That $1000 came out of someone else is pocket.  

Moving the checkers around the board does not make the whole better.
"
1200118322102190080,2019-11-28 18:24:39,"@fureygirl @dabrandolfski  Exactly. These people are so ridiculous. It really shows their desperation.
"
1200118302548385792,2019-11-28 18:24:35," Should of worked harder so every one did not need a socialist hand out to eat in the first place !!! Wow
"
1200118250014728195,2019-11-28 18:24:22," Thanks for sharing your home with us, but put down the phone and enjoy your family. Happy Thanksgiving
"
1200118233573068802,2019-11-28 18:24:18," if you could go back in time to the first Thanksgiving dinner which side would you sit on
"
1200118225490472960,2019-11-28 18:24:16,"@AFVetVG  Peace pipe? I assume your having refritos for Thanksgiving. Maybe a little cow stomach lining in soup? Cultural insults suck and you should shut up.
"
1200118211888336896,2019-11-28 18:24:13," Why is not Uncle Shitting Bull in the picture? 
"
1200118176769380352,2019-11-28 18:24:05,"@CitizenOK  Reservations are a mess because they suffer the ills that befall ever socialist society: everything is ""free"" and awful, government owns and controls everything.  More 'free stuff"" does not change the basic problem, which has chased 78% of native Americans off the Rez.
"
1200118107601350657,2019-11-28 18:23:48," Imagine.... talking about deception! The biggest liar in Congress!
"
1200118097291595776,2019-11-28 18:23:46," One year, the beautifully cooked turkey went right off the platter and onto the floor. Without missing a beat, my Grandmother smiled and said. ""I will go get the other turkey""
"
1200118079537262592,2019-11-28 18:23:41,"@RaphyJacobson  And marshmallow sweet potato thing
"
1200118058339229703,2019-11-28 18:23:36," Shush
"
1200118051997401089,2019-11-28 18:23:35,"@jay__dizzy @QXFA  What an intelligent fuckin response, go chill with monkeys and pick your ass you uneducated imbecile, you might be smarter than one of them.
"
1200117982858489858,2019-11-28 18:23:18," It is one is own fault of they are in this country illegally. Yes family separation is hard, but if one breaks the law they are putting themselves at risk.  just wants more government dependent voters like most #Democrat politicians.
"
1200117974893506560,2019-11-28 18:23:16,"@WireDawgMarine @MarkDice  If you count 9 months ago as last week, you are beyond my help, does not mean you should not seek help tho. Enjoy Thanksgiving.
"
1200117968757305347,2019-11-28 18:23:15," No more Laws!  No more Police!  Right Liz?
"
1200117960242868227,2019-11-28 18:23:13," Wonderful story. Thanks so much for sharing, and Happy Thanksgiving to you and yours. GO WARREN!!!
"
1200117897491824641,2019-11-28 18:22:58," You were able to fit all those people in a teepee?
"
1200117882849386497,2019-11-28 18:22:55,"@dabrandolfski  Oh stop. What are you 2? What is your family origin story? Do you know it to be true? My mother gave me a story and it turned out to be the plot of a novel she would read. She did not tell me for a couple of weeks. We have the right to believe our parents.
"
1200117861517123584,2019-11-28 18:22:49," is the best person to unify the country around a New New Deal. 
@SenSanders 2016
#Castro2020 
"
1200117852449185792,2019-11-28 18:22:47," What about the Pow Wow Chow?
"
1200117840155758592,2019-11-28 18:22:44," Glad you will not be president you heartless pos  
"
1200117811248390144,2019-11-28 18:22:37," Reminds me of your MFA, free tuition, 100% tax rates, massive GND ideas...raw, uncooked, not ready and you should not be in charge of them
"
1200117693736730625,2019-11-28 18:22:09,"@Dextercatfriend  You are stupid.
"
1200117607053103110,2019-11-28 18:21:49," You are from the Redskins ....who is from the Cowboys? fake east indian!
"
1200117582902308865,2019-11-28 18:21:43," Marshmallow topping or coconut?
"
1200117560756383746,2019-11-28 18:21:38," Wondering when your dropping out of the presidential race? Asking for a country.
"
1200117537826070528,2019-11-28 18:21:32," Not to be a wiseinheimer - but which side of the family are you talking about? The Native American Indian Side who taught the Pilgrims how to survive or the Pilgrims who did not know the butt is from a hole in the ground (next to the corn plants for the fish to be put in)?
"
1200117495408947200,2019-11-28 18:21:22,"@ProudResister  @BernieSanders You & I think alike. I agree.
I will take a ""loud, curmudgeonly old guy"", if he brings the needed change that we so desperately need to save ourselves from economic, social & climate collapse.
 is my 1st choice.
/Bernie, /Harris, /Castro - ALL work for me.
"
1200117492485677062,2019-11-28 18:21:21," This is a good time to learn the value of property rights. 
Stop being a commie. 

"
1200117443559149570,2019-11-28 18:21:10," Happy Thanksgiving Elizabeth!
"
1200117421488705537,2019-11-28 18:21:05," Love the old picture and the hats. Happy Thanksgiving!
"
1200117419114672128,2019-11-28 18:21:04," ""fake"",was it Trump University?
"
1200117391117574144,2019-11-28 18:20:57,"@pappypepper  Because it was a bought and paid for scam, to make Tom Steyer rich.
"
1200117372385976320,2019-11-28 18:20:53," Because raw turkeys just happin 
"
1200117367839154177,2019-11-28 18:20:52," Good life advice, not just for Thanksgiving! Happy Thanksgiving to all.
"
1200117354220457984,2019-11-28 18:20:49,"@blakesmustache You left out  lol
"
1200117324654796800,2019-11-28 18:20:41," Hey  you DO know that your lord and master Barry Hussein was the one that instituted this policy, dont you?
"
1200117289380720640,2019-11-28 18:20:33," Happy Thanksgiving! We are grateful for you!
"
1200117260737798145,2019-11-28 18:20:26," So you honestly believed this ultra white family when they said you were Native American? You do enjoy digging your own grave do not you Liz? Wow!
"
1200117205066797057,2019-11-28 18:20:13," See? This is leadership. No I am serious.
"
1200117196346671108,2019-11-28 18:20:11," Hey look it is a picture of a fine group of native Americans.
"
1200117102742528005,2019-11-28 18:19:49," You are not going to be President!
"
1200117033771376640,2019-11-28 18:19:32," Oh wow! I feel so connected to you now! Thanks for sharing! 
"
